Seed	Iterations	Most_Frequent	Frequency
5291	66	6100	2
5292	3	0000	1
5293	83	6100	2
5294	61	4100	2
5295	11	0000	1
5296	28	0000	1
5297	4	2500	2
5298	62	6100	2
5299	50	6100	2
5300	5	8100	2
5301	45	4100	2
5302	66	4100	2
5303	58	4100	2
5304	14	6100	2
5305	46	6100	2
5306	74	4100	2
5307	63	6100	2
5308	49	0000	1
5309	28	6100	2
5310	89	4100	2
5311	51	3317	1
5312	79	6100	2
5313	55	4100	2
5314	87	4100	2
5315	5	2100	2
5316	7	6100	2
5317	27	0000	1
5318	11	3600	2
5319	56	6100	2
5320	86	6100	2
5321	24	6100	2
5322	51	9600	2
5323	57	0000	1
5324	70	4100	2
5325	64	4100	2
5326	10	3600	2
5327	53	6100	2
5328	13	6100	2
5329	35	6100	2
5330	79	6100	2
5331	13	9600	2
5332	80	4100	2
5333	6	2500	2
5334	57	4100	2
5335	60	4100	2
5336	5	0100	2
5337	57	4100	2
5338	25	0005	1
5339	22	6100	2
5340	14	0000	1
5341	62	4100	2
5342	50	6100	2
5343	51	4100	2
5344	6	0000	1
5345	104	4100	2
5346	35	9600	2
5347	79	6100	2
5348	11	5600	2
5349	51	4100	2
5350	7	5600	2
5351	53	4100	2
5352	59	6100	2
5353	48	9600	2
5354	47	4100	2
5355	44	9600	2
5356	43	4100	2
5357	68	4100	2
5358	34	6100	2
5359	22	6100	2
5360	30	9600	2
5361	19	0000	1
5362	7	0000	1
5363	50	6100	2
5364	38	4100	2
5365	40	4100	2
5366	73	6100	2
5367	79	6100	2
5368	103	6100	2
5369	49	6100	2
5370	65	4100	2
5371	36	6100	2
5372	56	4100	2
5373	59	4100	2
5374	85	4100	2
5375	80	4100	2
5376	33	9600	2
5377	27	0000	1
5378	7	2500	2
5379	64	4100	2
5380	88	6100	2
5381	46	9600	2
5382	35	4100	2
5383	7	1600	2
5384	16	3600	2
5385	70	6100	2
5386	6	0000	1
5387	61	4100	2
5388	47	4100	2
5389	93	6100	2
5390	34	4100	2
5391	21	0000	1
5392	44	6100	2
5393	22	4100	2
5394	40	4100	2
5395	43	4100	2
5396	80	6100	2
5397	17	6100	2
5398	72	4100	2
5399	31	0005	1
5400	4	1600	2
5401	46	6100	2
5402	57	9600	2
5403	13	0000	1
5404	70	4100	2
5405	29	0000	1
5406	8	0001	1
5407	40	0000	1
5408	51	6100	2
5409	50	4100	2
5410	20	6100	2
5411	61	6100	2
5412	85	6100	2
5413	7	8100	2
5414	52	4100	2
5415	58	4100	2
5416	42	6100	2
5417	14	1600	2
5418	65	6100	2
5419	57	4100	2
5420	28	0001	1
5421	8	0035	1
5422	59	6100	2
5423	79	6100	2
5424	13	2916	2
5425	44	6100	2
5426	59	4100	2
5427	43	6100	2
5428	8	8100	2
5429	47	4100	2
5430	66	6100	2
5431	88	4100	2
5432	13	2500	2
5433	19	6100	2
5434	6	8100	2
5435	45	6100	2
5436	2	2500	2
5437	8	0100	2
5438	87	4100	2
5439	39	6100	2
5440	27	0000	1
5441	52	6100	2
5442	63	4100	2
5443	23	6100	2
5444	90	6100	2
5445	48	6100	2
5446	43	4100	2
5447	68	4100	2
5448	90	4100	2
5449	59	6100	2
5450	28	6100	2
5451	89	6100	2
5452	96	6100	2
5453	47	9600	2
5454	70	6100	2
5455	58	9600	2
5456	83	6100	2
5457	67	4100	2
5458	10	0024	1
5459	63	6100	2
5460	64	4100	2
5461	58	4100	2
5462	62	6100	2
5463	74	6100	2
5464	52	4100	2
5465	80	4100	2
5466	60	9600	2
5467	9	1600	2
5468	15	0000	1
5469	50	6100	2
5470	61	6100	2
5471	6	2500	2
5472	18	0000	1
5473	64	6100	2
5474	33	0000	1
5475	30	0000	1
5476	50	4100	2
5477	7	3600	2
5478	5	0000	1
5479	27	6100	2
5480	46	9600	2
5481	93	6100	2
5482	33	9600	2
5483	52	6100	2
5484	24	4100	2
5485	85	6100	2
5486	59	6100	2
5487	11	9600	2
5488	9	8100	2
5489	13	0000	1
5490	91	4100	2
5491	23	0000	1
5492	17	0000	1
5493	13	4100	2
5494	55	6100	2
5495	22	0000	1
5496	43	0000	1
5497	52	4100	2
5498	50	4100	2
5499	44	6100	2
5500	1	2500	2
5501	11	4100	2
5502	39	6100	2
5503	7	0000	1
5504	57	6100	2
5505	22	4100	2
5506	64	9600	2
5507	38	0000	1
5508	84	4100	2
5509	44	0000	1
5510	33	0000	1
5511	67	4100	2
5512	2	0000	1
5513	60	6100	2
5514	19	0000	1
5515	77	4100	2
5516	57	4100	2
5517	89	6100	2
5518	59	9600	2
5519	42	6100	2
5520	18	6100	2
5521	49	4100	2
5522	21	6100	2
5523	45	4100	2
5524	34	0000	1
5525	24	6100	2
5526	74	6100	2
5527	8	3600	2
5528	80	4100	2
5529	32	4100	2
5530	38	9600	2
5531	49	6100	2
5532	51	0000	1
5533	12	0000	1
5534	23	6100	2
5535	23	6100	2
5536	53	4100	2
5537	68	4100	2
5538	99	6100	2
5539	48	0000	1
5540	59	6100	2
5541	59	9600	2
5542	20	0005	1
5543	62	4100	2
5544	14	0000	1
5545	47	6100	2
5546	104	4100	2
5547	12	6100	2
5548	93	6100	2
5549	36	8100	2
5550	21	0000	1
5551	14	0000	1
5552	52	4100	2
5553	44	0000	1
5554	24	4100	2
5555	31	6100	2
5556	59	4100	2
5557	57	9600	2
5558	33	0024	1
5559	72	4100	2
5560	31	6100	2
5561	16	0000	1
5562	50	6100	2
5563	8	0000	1
5564	28	4100	2
5565	104	4100	2
5566	59	6100	2
5567	12	0000	1
5568	2	0000	1
5569	61	4100	2
5570	82	6100	2
5571	24	9600	2
5572	50	9600	2
5573	55	4100	2
5574	56	4100	2
5575	60	6100	2
5576	63	6100	2
5577	16	6100	2
5578	35	0000	1
5579	16	2100	2
5580	66	6100	2
5581	57	0000	1
5582	54	3317	1
5583	5	0000	1
5584	67	4100	2
5585	39	6100	2
5586	9	0100	2
5587	79	4100	2
5588	45	0000	1
5589	69	4100	2
5590	56	9600	2
5591	24	9600	2
5592	27	0000	1
5593	65	0000	1
5594	76	6100	2
5595	40	0000	1
5596	45	9600	2
5597	65	4100	2
5598	73	4100	2
5599	107	4100	2
5600	4	3600	2
5601	9	9600	2
5602	61	6100	2
5603	5	7600	2
5604	84	4100	2
5605	33	8100	2
5606	5	0000	1
5607	16	0000	1
5608	30	0000	1
5609	7	0100	2
5610	10	3600	2
5611	58	4100	2
5612	93	6100	2
5613	37	4100	2
5614	24	6100	2
5615	7	8100	2
5616	41	4100	2
5617	65	9600	2
5618	76	6100	2
5619	75	6100	2
5620	69	4100	2
5621	54	4100	2
5622	107	4100	2
5623	59	6100	2
5624	82	4100	2
5625	20	6100	2
5626	58	0000	1
5627	17	3600	2
5628	74	4100	2
5629	4	0000	1
5630	83	4100	2
5631	34	6100	2
5632	54	6100	2
5633	47	9600	2
5634	64	6100	2
5635	28	4100	2
5636	42	6100	2
5637	34	4100	2
5638	43	6100	2
5639	29	6100	2
5640	98	6100	2
5641	10	9600	2
5642	45	6100	2
5643	32	6100	2
5644	57	9600	2
5645	26	9600	2
5646	12	5600	2
5647	7	0100	2
5648	86	4100	2
5649	50	4100	2
5650	46	4100	2
5651	51	4100	2
5652	66	4100	2
5653	7	8100	2
5654	59	9600	2
5655	9	4100	2
5656	57	4100	2
5657	2	0000	1
5658	29	6100	2
5659	8	4100	2
5660	36	9600	2
5661	19	0000	1
5662	4	2500	2
5663	65	9600	2
5664	76	4100	2
5665	3	2500	2
5666	51	6100	2
5667	45	4100	2
5668	50	0000	1
5669	81	4100	2
5670	70	6100	2
5671	78	4100	2
5672	48	9600	2
5673	59	4100	2
5674	52	0000	1
5675	14	2100	2
5676	72	6100	2
5677	29	8100	2
5678	29	6100	2
5679	6	0000	1
5680	46	4100	2
5681	8	2100	2
5682	41	9600	2
5683	56	9600	2
5684	48	4100	2
5685	29	9600	2
5686	71	6100	2
5687	23	6100	2
5688	15	0000	1
5689	26	9600	2
5690	103	4100	2
5691	6	0001	1
5692	67	4100	2
5693	9	3600	2
5694	3	0000	1
5695	53	4100	2
5696	24	0000	1
5697	51	9600	2
5698	31	4100	2
5699	88	6100	2
5700	2	0100	2
5701	92	4100	2
5702	65	6100	2
5703	28	4100	2
5704	44	4100	2
5705	62	6100	2
5706	68	4100	2
5707	32	4100	2
5708	64	6100	2
5709	49	0000	1
5710	10	4100	2
5711	55	6100	2
5712	11	0000	1
5713	94	4100	2
5714	32	0000	1
5715	24	6100	2
5716	45	6100	2
5717	74	4100	2
5718	86	4100	2
5719	49	4100	2
5720	23	9600	2
5721	48	6100	2
5722	13	0000	1
5723	8	0000	1
5724	62	4100	2
5725	57	4100	2
5726	43	6100	2
5727	17	0000	1
5728	9	6100	2
5729	80	6100	2
5730	50	4100	2
5731	74	6100	2
5732	35	4100	2
5733	8	2500	2
5734	42	6100	2
5735	30	9600	2
5736	37	4100	2
5737	5	0100	2
5738	69	4100	2
5739	9	2500	2
5740	11	0000	1
5741	11	0000	1
5742	87	4100	2
5743	85	4100	2
5744	5	0000	1
5745	3	0000	1
5746	62	4100	2
5747	18	4100	2
5748	42	9600	2
5749	53	6100	2
5750	42	6100	2
5751	52	4100	2
5752	28	4100	2
5753	6	0027	1
5754	69	4100	2
5755	6	3600	2
5756	8	9600	2
5757	46	6100	2
5758	85	6100	2
5759	84	6100	2
5760	30	0000	1
5761	87	6100	2
5762	6	0000	1
5763	41	4100	2
5764	8	9600	2
5765	58	6100	2
5766	67	4100	2
5767	24	6100	2
5768	56	9600	2
5769	54	0240	1
5770	76	4100	2
5771	45	9600	2
5772	6	0000	1
5773	21	8100	2
5774	70	4100	2
5775	27	6100	2
5776	53	6100	2
5777	34	6100	2
5778	56	4100	2
5779	10	5600	2
5780	50	6100	2
5781	67	6100	2
5782	32	8100	2
5783	4	2500	2
5784	56	0000	1
5785	84	4100	2
5786	18	6100	2
5787	88	6100	2
5788	6	8100	2
5789	55	4100	2
5790	74	4100	2
5791	44	4100	2
5792	19	0000	1
5793	46	0000	1
5794	45	4100	2
5795	43	4100	2
5796	27	0000	1
5797	34	9600	2
5798	57	9600	2
5799	35	6100	2
5800	5	9600	2
5801	86	4100	2
5802	26	0005	1
5803	46	9600	2
5804	15	0000	1
5805	33	9600	2
5806	24	6100	2
5807	30	6100	2
5808	5	0100	2
5809	37	9600	2
5810	108	4100	2
5811	12	0012	1
5812	63	6100	2
5813	23	6100	2
5814	21	0000	1
5815	54	9600	2
5816	62	4100	2
5817	13	3600	2
5818	7	0027	1
5819	43	4100	2
5820	42	4100	2
5821	54	6100	2
5822	69	4100	2
5823	14	0000	1
5824	6	2500	2
5825	41	6100	2
5826	37	6100	2
5827	38	6100	2
5828	11	5600	2
5829	38	4100	2
5830	50	9600	2
5831	1	0000	1
5832	51	4100	2
5833	27	9600	2
5834	56	6100	2
5835	61	6100	2
5836	15	6100	2
5837	58	6100	2
5838	41	9600	2
5839	40	6100	2
5840	26	0000	1
5841	17	3600	2
5842	45	9600	2
5843	12	0005	1
5844	68	4100	2
5845	96	6100	2
5846	88	6100	2
5847	75	6100	2
5848	51	6100	2
5849	69	6100	2
5850	10	4100	2
5851	67	6100	2
5852	71	6100	2
5853	32	0000	1
5854	45	9600	2
5855	9	8100	2
5856	61	4100	2
5857	45	9600	2
5858	53	4100	2
5859	60	0000	1
5860	15	6100	2
5861	38	4100	2
5862	12	9600	2
5863	6	1600	2
5864	60	9600	2
5865	35	6100	2
5866	29	0000	1
5867	3	0000	1
5868	10	0035	1
5869	67	4100	2
5870	49	4100	2
5871	39	6100	2
5872	63	6100	2
5873	69	4100	2
5874	83	4100	2
5875	14	0000	1
5876	53	6100	2
5877	22	0000	1
5878	85	4100	2
5879	59	0000	1
5880	6	0000	1
5881	39	4100	2
5882	69	6100	2
5883	84	6100	2
5884	35	4100	2
5885	53	4100	2
5886	90	6100	2
5887	60	4100	2
5888	7	9600	2
5889	99	4100	2
5890	26	9600	2
5891	59	4100	2
5892	30	4100	2
5893	60	4100	2
5894	10	0000	1
5895	7	0000	1
5896	88	6100	2
5897	2	0000	1
5898	64	4100	2
5899	22	4100	2
5900	4	8100	2
5901	46	9600	2
5902	42	4100	2
5903	33	8100	2
5904	78	6100	2
5905	54	6100	2
5906	7	0100	2
5907	9	1600	2
5908	74	6100	2
5909	38	6100	2
5910	11	0000	1
5911	87	6100	2
5912	37	4100	2
5913	70	6100	2
5914	51	4100	2
5915	51	6100	2
5916	25	0000	1
5917	65	6100	2
5918	53	0000	1
5919	48	6100	2
5920	78	4100	2
5921	4	2500	2
5922	3	0100	2
5923	29	6100	2
5924	81	4100	2
5925	26	0000	1
5926	48	0000	1
5927	10	9600	2
5928	61	4100	2
5929	103	4100	2
5930	64	4100	2
5931	45	4100	2
5932	63	4100	2
5933	24	0000	1
5934	10	3600	2
5935	45	9600	2
5936	26	0000	1
5937	93	4100	2
5938	7	6100	2
5939	84	4100	2
5940	42	4100	2
5941	61	4100	2
5942	74	6100	2
5943	29	9600	2
5944	29	6100	2
5945	81	4100	2
5946	38	6100	2
5947	43	4100	2
5948	78	6100	2
5949	41	6100	2
5950	7	0000	1
5951	78	4100	2
5952	8	0000	1
5953	58	6100	2
5954	36	6100	2
5955	53	6100	2
5956	53	4100	2
5957	46	4100	2
5958	57	9600	2
5959	105	4100	2
5960	52	4100	2
5961	61	4100	2
5962	71	6100	2
5963	56	4100	2
5964	68	4100	2
5965	64	6100	2
5966	46	4100	2
5967	27	9600	2
5968	18	0000	1
5969	79	4100	2
5970	12	4100	2
5971	75	4100	2
5972	21	3600	2
5973	10	2100	2
5974	61	4100	2
5975	72	4100	2
5976	33	4100	2
5977	3	0100	2
5978	30	4100	2
5979	68	6100	2
5980	11	9600	2
5981	46	6100	2
5982	90	4100	2
5983	62	4100	2
5984	81	6100	2
5985	81	6100	2
5986	45	6100	2
5987	8	4100	2
5988	43	0000	1
5989	71	6100	2
5990	29	8100	2
5991	78	4100	2
5992	32	0000	1
5993	52	9600	2
5994	45	9600	2
5995	5	3600	2
5996	50	6100	2
5997	50	6100	2
5998	33	0000	1
5999	30	8100	2
6000	0	0000	1
6001	44	4100	2
6002	5	0000	1
6003	24	9600	2
6004	19	0000	1
6005	5	3600	2
6006	11	0000	1
6007	71	4100	2
6008	62	6100	2
6009	50	6100	2
6010	77	4100	2
6011	10	5600	2
6012	18	6100	2
6013	32	0000	1
6014	48	0240	1
6015	53	6100	2
6016	39	6100	2
6017	87	4100	2
6018	80	4100	2
6019	29	8100	2
6020	21	0001	1
6021	39	6100	2
6022	75	6100	2
6023	10	2500	2
6024	55	9600	2
6025	25	9600	2
6026	17	2100	2
6027	68	6100	2
6028	46	9600	2
6029	107	4100	2
6030	50	0000	1
6031	29	4100	2
6032	59	4100	2
6033	46	6100	2
6034	50	0000	1
6035	68	4100	2
6036	7	0000	1
6037	54	9600	2
6038	39	6100	2
6039	27	4100	2
6040	55	4100	2
6041	9	4100	2
6042	37	4100	2
6043	65	4100	2
6044	51	6100	2
6045	29	0000	1
6046	60	9600	2
6047	5	2500	2
6048	5	2500	2
6049	79	6100	2
6050	26	9600	2
6051	16	4100	2
6052	33	9600	2
6053	58	9600	2
6054	56	9600	2
6055	5	0016	1
6056	32	0000	1
6057	62	6100	2
6058	45	9600	2
6059	34	0000	1
6060	54	4100	2
6061	60	4100	2
6062	58	6100	2
6063	11	0006	1
6064	83	6100	2
6065	86	4100	2
6066	23	6100	2
6067	54	6100	2
6068	106	4100	2
6069	61	4100	2
6070	55	6100	2
6071	9	1600	2
6072	59	4100	2
6073	29	0000	1
6074	38	6100	2
6075	51	9600	2
6076	80	6100	2
6077	11	0000	1
6078	31	4100	2
6079	13	9542	1
6080	31	9600	2
6081	84	6100	2
6082	74	6100	2
6083	2	0000	1
6084	58	4100	2
6085	61	4100	2
6086	34	0000	1
6087	52	0000	1
6088	40	9600	2
6089	32	0000	1
6090	13	2100	2
6091	4	0000	1
6092	54	6100	2
6093	26	6100	2
6094	32	0000	1
6095	19	2100	2
6096	83	6100	2
6097	5	0003	1
6098	21	9600	2
6099	56	0240	1
6100	4	2100	2
6101	36	0000	1
6102	9	0000	1
6103	55	6100	2
6104	81	4100	2
6105	60	6100	2
6106	52	6100	2
6107	61	4100	2
6108	79	6100	2
6109	63	6100	2
6110	92	6100	2
6111	35	0000	1
6112	58	9600	2
6113	86	4100	2
6114	70	4100	2
6115	79	4100	2
6116	7	5030	2
6117	55	6100	2
6118	50	4100	2
6119	98	6100	2
6120	93	4100	2
6121	67	4100	2
6122	30	0000	1
6123	7	2100	2
6124	15	6100	2
6125	14	0000	1
6126	79	6100	2
6127	47	6100	2
6128	46	4100	2
6129	13	5600	2
6130	55	0240	1
6131	60	4100	2
6132	49	0240	1
6133	34	0000	1
6134	44	6100	2
6135	100	6100	2
6136	33	0000	1
6137	33	4100	2
6138	22	6100	2
6139	49	6100	2
6140	11	0000	1
6141	8	4100	2
6142	15	5600	2
6143	30	4100	2
6144	28	8100	2
6145	28	0000	1
6146	15	4100	2
6147	73	4100	2
6148	11	2916	2
6149	35	8100	2
6150	58	4100	2
6151	48	4100	2
6152	33	0000	1
6153	62	4100	2
6154	61	4100	2
6155	54	6100	2
6156	97	4100	2
6157	46	0000	1
6158	61	6100	2
6159	53	4100	2
6160	64	4100	2
6161	53	9600	2
6162	45	4100	2
6163	76	4100	2
6164	29	6100	2
6165	4	0000	1
6166	54	4100	2
6167	52	6100	2
6168	56	9600	2
6169	30	9600	2
6170	17	0000	1
6171	48	4100	2
6172	19	8100	2
6173	102	4100	2
6174	50	6100	2
6175	71	4100	2
6176	55	6100	2
6177	55	9600	2
6178	27	0001	1
6179	3	7600	2
6180	13	0000	1
6181	58	6100	2
6182	69	6100	2
6183	47	4100	2
6184	7	6100	2
6185	79	6100	2
6186	101	4100	2
6187	61	6100	2
6188	13	4100	2
6189	38	6100	2
6190	53	4100	2
6191	68	4100	2
6192	30	8100	2
6193	23	6100	2
6194	47	6100	2
6195	27	4100	2
6196	14	8100	2
6197	42	4100	2
6198	77	4100	2
6199	52	6100	2
6200	5	3600	2
6201	90	4100	2
6202	29	4100	2
6203	41	4100	2
6204	52	9600	2
6205	25	0000	1
6206	59	6100	2
6207	53	6100	2
6208	45	6100	2
6209	58	4100	2
6210	11	9600	2
6211	59	6100	2
6212	100	4100	2
6213	33	0000	1
6214	34	4100	2
6215	23	6100	2
6216	47	9600	2
6217	51	6100	2
6218	18	0002	1
6219	75	4100	2
6220	13	0000	1
6221	64	4100	2
6222	68	6100	2
6223	72	4100	2
6224	78	6100	2
6225	6	5600	2
6226	73	6100	2
6227	6	9600	2
6228	58	9600	2
6229	59	6100	2
6230	61	6100	2
6231	64	4100	2
6232	17	6100	2
6233	85	6100	2
6234	92	6100	2
6235	74	4100	2
6236	50	4100	2
6237	10	0000	1
6238	48	6100	2
6239	110	4100	2
6240	78	6100	2
6241	2	2500	2
6242	21	6100	2
6243	43	6100	2
6244	15	0000	1
6245	0	0000	1
6246	13	6100	2
6247	43	6100	2
6248	13	0000	1
6249	2	2500	2
6250	42	6100	2
6251	22	6100	2
6252	33	4100	2
6253	1	0000	1
6254	55	4100	2
6255	22	6100	2
6256	81	4100	2
6257	2	2500	2
6258	21	6100	2
6259	43	6100	2
6260	34	0000	1
6261	4	0000	1
6262	22	6100	2
6263	21	0001	1
6264	65	4100	2
6265	3	7600	2
6266	57	4100	2
6267	32	9600	2
6268	9	3600	2
6269	10	0000	1
6270	9	0000	1
6271	55	4100	2
6272	56	6100	2
6273	9	3600	2
6274	12	9600	2
6275	44	4100	2
6276	56	6100	2
6277	77	4100	2
6278	64	4100	2
6279	34	4100	2
6280	16	0000	1
6281	15	6100	2
6282	33	6100	2
6283	7	2500	2
6284	34	6100	2
6285	78	4100	2
6286	39	6100	2
6287	51	6100	2
6288	94	6100	2
6289	78	4100	2
6290	11	9600	2
6291	68	4100	2
6292	31	4100	2
6293	81	4100	2
6294	29	8100	2
6295	10	0000	1
6296	68	6100	2
6297	40	4100	2
6298	46	6100	2
6299	20	2100	2
6300	5	6100	2
6301	59	9600	2
6302	19	0001	1
6303	105	4100	2
6304	48	6100	2
6305	57	6100	2
6306	32	4100	2
6307	42	0000	1
6308	40	4100	2
6309	91	6100	2
6310	31	8100	2
6311	75	4100	2
6312	61	6100	2
6313	34	8100	2
6314	42	9600	2
6315	52	6100	2
6316	65	6100	2
6317	74	6100	2
6318	32	4100	2
6319	38	6100	2
6320	69	6100	2
6321	47	4100	2
6322	4	2500	2
6323	59	6100	2
6324	12	4100	2
6325	3	0000	1
6326	51	0000	1
6327	56	6100	2
6328	30	0000	1
6329	30	4100	2
6330	17	0000	1
6331	17	2100	2
6332	52	4100	2
6333	13	0000	1
6334	62	9600	2
6335	14	0000	1
6336	20	8100	2
6337	24	8100	2
6338	45	6100	2
6339	59	4100	2
6340	33	0000	1
6341	56	4100	2
6342	51	4100	2
6343	6	0100	2
6344	67	9600	2
6345	35	6100	2
6346	84	4100	2
6347	53	9600	2
6348	67	4100	2
6349	35	4100	2
6350	21	0000	1
6351	89	4100	2
6352	14	2100	2
6353	4	0000	1
6354	76	6100	2
6355	47	9600	2
6356	9	8100	2
6357	30	0000	1
6358	61	4100	2
6359	51	6100	2
6360	30	0000	1
6361	31	0000	1
6362	22	6100	2
6363	102	6100	2
6364	6	1600	2
6365	33	9600	2
6366	66	4100	2
6367	7	0000	1
6368	20	0000	1
6369	11	9600	2
6370	55	0240	1
6371	89	6100	2
6372	11	2500	2
6373	49	4100	2
6374	65	4100	2
6375	20	6100	2
6376	4	7600	2
6377	55	0000	1
6378	73	6100	2
6379	59	6100	2
6380	5	7600	2
6381	25	0000	1
6382	99	6100	2
6383	93	4100	2
6384	36	9600	2
6385	89	6100	2
6386	46	9600	2
6387	59	9600	2
6388	57	9600	2
6389	17	2100	2
6390	45	6100	2
6391	87	4100	2
6392	9	3600	2
6393	12	1600	2
6394	4	0000	1
6395	66	0000	1
6396	67	6100	2
6397	61	6100	2
6398	42	6100	2
6399	68	4100	2
6400	4	9600	2
6401	61	4100	2
6402	63	9600	2
6403	68	6100	2
6404	14	6100	2
6405	5	0000	1
6406	19	6100	2
6407	56	4100	2
6408	45	4100	2
6409	11	4100	2
6410	13	2100	2
6411	10	0000	1
6412	62	4100	2
6413	7	0000	1
6414	90	6100	2
6415	67	6100	2
6416	8	0000	1
6417	84	6100	2
6418	68	4100	2
6419	7	2500	2
6420	26	6100	2
6421	50	9600	2
6422	77	4100	2
6423	20	3317	1
6424	33	8100	2
6425	62	6100	2
6426	4	0007	1
6427	78	6100	2
6428	19	4100	2
6429	9	0000	1
6430	70	4100	2
6431	64	6100	2
6432	7	2916	2
6433	5	0100	2
6434	12	0006	1
6435	38	9600	2
6436	55	6100	2
6437	6	5030	2
6438	11	5600	2
6439	58	6100	2
6440	7	7600	2
6441	46	0000	1
6442	4	0100	2
6443	57	9600	2
6444	52	4100	2
6445	89	6100	2
6446	45	0000	1
6447	44	6100	2
6448	25	6100	2
6449	89	6100	2
6450	26	9600	2
6451	62	4100	2
6452	8	2500	2
6453	63	4100	2
6454	68	4100	2
6455	71	4100	2
6456	31	6100	2
6457	92	6100	2
6458	9	7600	2
6459	91	6100	2
6460	57	6100	2
6461	62	9600	2
6462	45	4100	2
6463	54	3317	1
6464	40	4100	2
6465	62	4100	2
6466	96	6100	2
6467	50	4100	2
6468	8	0000	1
6469	39	6100	2
6470	46	4100	2
6471	9	0000	1
6472	52	4100	2
6473	65	6100	2
6474	48	6100	2
6475	51	6100	2
6476	82	4100	2
6477	61	6100	2
6478	5	0003	1
6479	91	4100	2
6480	47	6100	2
6481	3	0000	1
6482	45	9600	2
6483	86	6100	2
6484	47	3317	1
6485	75	6100	2
6486	48	6100	2
6487	54	6100	2
6488	95	4100	2
6489	11	9600	2
6490	77	4100	2
6491	8	0100	2
6492	53	6100	2
6493	19	4100	2
6494	48	6100	2
6495	18	8100	2
6496	58	6100	2
6497	31	0000	1
6498	58	6100	2
6499	32	9600	2
6500	1	2500	2
6501	60	6100	2
6502	57	6100	2
6503	84	6100	2
6504	32	0000	1
6505	47	4100	2
6506	56	4100	2
6507	17	6100	2
6508	9	6100	2
6509	55	9600	2
6510	50	6100	2
6511	60	6100	2
6512	46	6100	2
6513	59	9600	2
6514	71	6100	2
6515	14	3600	2
6516	85	4100	2
6517	82	6100	2
6518	57	0000	1
6519	86	4100	2
6520	70	4100	2
6521	9	8100	2
6522	39	4100	2
6523	23	0000	1
6524	21	6100	2
6525	9	9600	2
6526	91	6100	2
6527	88	4100	2
6528	74	4100	2
6529	65	4100	2
6530	12	4100	2
6531	54	9600	2
6532	71	4100	2
6533	3	7600	2
6534	26	4100	2
6535	5	0000	1
6536	63	4100	2
6537	23	0001	1
6538	56	4100	2
6539	53	9600	2
6540	75	6100	2
6541	67	4100	2
6542	5	0009	1
6543	66	4100	2
6544	27	8100	2
6545	38	0000	1
6546	47	9600	2
6547	67	4100	2
6548	36	4100	2
6549	20	8100	2
6550	42	0000	1
6551	49	6100	2
6552	30	6100	2
6553	33	6100	2
6554	75	6100	2
6555	57	9600	2
6556	38	4100	2
6557	6	0000	1
6558	4	0000	1
6559	15	4100	2
6560	49	6100	2
6561	64	6100	2
6562	53	9600	2
6563	89	4100	2
6564	66	4100	2
6565	79	6100	2
6566	14	2916	2
6567	59	4100	2
6568	62	6100	2
6569	24	6100	2
6570	64	4100	2
6571	46	3317	1
6572	88	4100	2
6573	55	9600	2
6574	51	6100	2
6575	61	6100	2
6576	5	2500	2
6577	52	6100	2
6578	6	4100	2
6579	52	6100	2
6580	56	9600	2
6581	76	4100	2
6582	20	3600	2
6583	67	4100	2
6584	44	0000	1
6585	41	4100	2
6586	9	0000	1
6587	52	4100	2
6588	60	4100	2
6589	42	4100	2
6590	18	4100	2
6591	43	9600	2
6592	93	4100	2
6593	46	4100	2
6594	81	6100	2
6595	14	3600	2
6596	79	4100	2
6597	66	9600	2
6598	6	0100	2
6599	16	0000	1
6600	4	5600	2
6601	36	4100	2
6602	61	9600	2
6603	51	6100	2
6604	47	4100	2
6605	35	0000	1
6606	10	3600	2
6607	22	6100	2
6608	26	0005	1
6609	73	6100	2
6610	26	9600	2
6611	11	0006	1
6612	23	6100	2
6613	18	3600	2
6614	52	9600	2
6615	43	9600	2
6616	38	4100	2
6617	67	4100	2
6618	11	2916	2
6619	6	0000	1
6620	71	6100	2
6621	44	6100	2
6622	48	9600	2
6623	62	4100	2
6624	12	5600	2
6625	80	4100	2
6626	15	0000	1
6627	32	4100	2
6628	12	0024	1
6629	54	4100	2
6630	4	0000	1
6631	16	3600	2
6632	25	0005	1
6633	17	2100	2
6634	9	0000	1
6635	17	0002	1
6636	15	6100	2
6637	12	0000	1
6638	15	6100	2
6639	56	6100	2
6640	70	4100	2
6641	67	4100	2
6642	15	2100	2
6643	11	2500	2
6644	9	2916	2
6645	41	9600	2
6646	81	4100	2
6647	20	3600	2
6648	45	6100	2
6649	29	0000	1
6650	10	4100	2
6651	11	9600	2
6652	48	4100	2
6653	46	4100	2
6654	79	4100	2
6655	84	6100	2
6656	25	0005	1
6657	9	0012	1
6658	63	9600	2
6659	6	4100	2
6660	64	4100	2
6661	54	0000	1
6662	82	6100	2
6663	28	6100	2
6664	88	4100	2
6665	68	6100	2
6666	11	0078	1
6667	22	6100	2
6668	60	4100	2
6669	5	6100	2
6670	70	4100	2
6671	11	3600	2
6672	13	0000	1
6673	20	6100	2
6674	60	6100	2
6675	60	4100	2
6676	27	9600	2
6677	15	0000	1
6678	54	4100	2
6679	14	2100	2
6680	79	6100	2
6681	31	0000	1
6682	9	0100	2
6683	13	5600	2
6684	73	6100	2
6685	6	9600	2
6686	28	6100	2
6687	49	4100	2
