Seed	Iterations	Most_Frequent	Frequency
6584	162	7971	2
6585	149	7971	2
6586	71	7971	2
6587	93	9682	2
6588	51	9682	2
6589	161	7971	2
6590	91	9682	2
6591	32	7971	2
6592	99	7971	2
6593	111	7971	2
6594	19	2918	2
6595	104	7971	2
6596	46	9332	2
6597	97	7971	2
6598	66	9682	2
6599	63	9682	2
6600	56	9332	2
6601	23	1456	2
6602	94	7971	2
6603	94	7971	2
6604	101	7971	2
6605	74	2918	2
6606	62	7971	2
6607	122	9682	2
6608	98	1764	2
6609	85	1764	2
6610	44	9682	2
6611	95	9682	2
6612	159	7971	2
6613	73	9682	2
6614	115	7971	2
6615	164	7971	2
6616	129	9682	2
6617	111	7971	2
6618	104	7971	2
6619	60	7971	2
6620	96	1764	2
6621	105	9682	2
6622	91	7971	2
6623	68	7971	2
6624	56	9682	2
6625	91	9682	2
6626	43	1764	2
6627	116	9682	2
6628	52	7971	2
6629	134	7971	2
6630	158	7971	2
6631	95	7971	2
6632	63	7971	2
6633	95	2918	2
6634	75	1764	2
6635	25	8710	2
6636	101	2918	2
6637	56	9332	2
6638	92	1764	2
6639	88	1764	2
6640	16	7971	2
6641	74	9682	2
6642	97	1764	2
6643	94	9682	2
6644	21	2918	2
6645	63	1764	2
6646	148	7971	2
6647	87	1385	2
6648	45	1456	2
6649	105	7971	2
6650	87	1764	2
6651	37	7296	2
6652	89	2918	2
6653	92	1764	2
6654	93	9682	2
6655	125	9682	2
6656	160	7971	2
6657	54	2207	2
6658	99	1764	2
6659	122	9682	2
6660	58	2918	2
6661	83	9682	2
6662	150	7971	2
6663	75	7971	2
6664	85	9682	2
6665	77	9682	2
6666	46	9682	2
6667	105	7971	2
6668	89	9682	2
6669	86	9682	2
6670	121	9682	2
6671	53	1385	2
6672	88	9682	2
6673	77	2918	2
6674	51	9332	2
6675	66	7971	2
6676	38	9682	2
6677	100	7971	2
6678	38	1456	2
6679	98	7971	2
6680	44	1456	2
6681	136	7971	2
6682	88	1764	2
6683	68	9682	2
6684	69	7971	2
6685	43	9267	2
6686	107	9682	2
6687	79	7971	2
6688	48	3475	2
6689	112	7971	2
6690	135	7971	2
6691	86	9682	2
6692	64	7971	2
6693	104	7971	2
6694	94	7971	2
6695	87	9682	2
6696	59	1385	2
6697	30	2640	2
6698	106	7971	2
6699	55	7971	2
6700	26	7971	2
6701	57	1456	2
6702	53	1764	2
6703	30	2715	2
6704	87	9682	2
6705	66	1385	2
6706	71	7971	2
6707	46	8391	2
6708	77	7971	2
6709	91	2918	2
6710	104	7971	2
6711	80	7971	2
6712	97	7971	2
6713	98	7971	2
6714	75	7971	2
6715	107	9682	2
6716	110	7971	2
6717	92	7971	2
6718	149	7971	2
6719	102	7971	2
6720	68	7971	2
6721	30	7971	2
6722	68	7971	2
6723	28	9932	2
6724	57	7971	2
6725	50	7971	2
6726	97	7971	2
6727	100	9682	2
6728	97	7971	2
6729	88	2918	2
6730	153	7971	2
6731	109	9682	2
6732	127	9682	2
6733	61	7971	2
6734	41	3097	2
6735	149	7971	2
6736	128	7971	2
6737	42	9682	2
6738	115	9682	2
6739	50	5304	2
6740	101	9682	2
6741	109	7971	2
6742	101	7971	2
6743	118	1764	2
6744	71	1385	2
6745	109	7971	2
6746	112	7971	2
6747	83	9682	2
6748	82	7971	2
6749	81	1764	2
6750	83	1764	2
6751	44	7971	2
6752	32	2918	2
6753	82	7971	2
6754	52	7971	2
6755	61	7971	2
6756	132	7971	2
6757	120	9682	2
6758	50	1456	2
6759	53	9332	2
6760	86	1764	2
6761	47	7971	2
6762	91	7971	2
6763	86	1764	2
6764	45	9682	2
6765	27	7967	2
6766	49	2918	2
6767	97	7971	2
6768	90	9682	2
6769	68	7971	2
6770	62	2207	2
6771	107	1764	2
6772	114	7971	2
6773	56	9682	2
6774	91	9682	2
6775	35	2212	2
6776	61	1385	2
6777	14	3628	2
6778	91	7971	2
6779	82	7971	2
6780	112	9682	2
6781	53	9682	2
6782	72	1385	2
6783	69	9682	2
6784	52	9682	2
6785	130	9682	2
6786	82	9682	2
6787	154	7971	2
6788	70	7971	2
6789	106	7971	2
6790	120	1764	2
6791	83	7971	2
6792	92	1764	2
6793	41	3825	2
6794	44	9682	2
6795	54	9682	2
6796	98	1764	2
6797	69	9682	2
6798	109	7971	2
6799	100	7971	2
6800	118	7971	2
6801	97	1764	2
6802	120	9682	2
6803	104	7971	2
6804	63	7971	2
6805	47	9682	2
6806	99	7971	2
6807	119	1764	2
6808	47	1764	2
6809	50	9344	2
6810	27	1456	2
6811	46	5304	2
6812	73	1385	2
6813	111	9682	2
6814	65	1385	2
6815	105	7971	2
6816	84	7971	2
6817	148	7971	2
6818	67	1764	2
6819	46	1385	2
6820	92	1764	2
6821	143	7971	2
6822	61	9682	2
6823	95	7971	2
6824	124	9682	2
6825	64	7971	2
6826	59	1764	2
6827	27	2918	2
6828	58	1456	2
6829	101	7971	2
6830	70	1456	2
6831	82	7971	2
6832	67	1764	2
6833	101	9682	2
6834	80	7971	2
6835	157	7971	2
6836	32	3478	2
6837	79	9682	2
6838	103	7971	2
6839	98	1764	2
6840	113	7971	2
6841	136	7971	2
6842	114	1764	2
6843	59	1764	2
6844	47	9682	2
6845	59	1385	2
6846	65	5304	2
6847	48	7971	2
6848	19	3478	2
6849	104	1764	2
6850	87	9682	2
6851	43	4541	2
6852	17	7971	2
6853	136	7971	2
6854	22	2918	2
6855	18	7971	2
6856	99	1764	2
6857	146	7971	2
6858	45	7971	2
6859	79	7971	2
6860	81	7971	2
6861	102	7971	2
6862	46	9682	2
6863	165	7971	2
6864	87	9682	2
6865	79	9682	2
6866	96	7971	2
6867	57	7971	2
6868	104	7971	2
6869	33	2212	2
6870	102	7971	2
6871	26	5716	2
6872	18	7971	2
6873	85	9682	2
6874	53	1764	2
6875	58	1385	2
6876	83	1764	2
6877	61	1764	2
6878	54	7971	2
6879	63	1385	2
6880	35	0032	2
6881	109	7971	2
6882	54	5304	2
6883	65	9332	2
6884	72	1764	2
6885	101	7971	2
6886	102	1764	2
6887	111	7971	2
6888	80	7971	2
6889	104	9682	2
6890	78	7971	2
6891	117	7971	2
6892	81	7971	2
6893	17	2918	2
6894	22	2170	2
6895	56	2918	2
6896	108	7971	2
6897	75	7971	2
6898	17	6008	2
6899	107	9682	2
6900	32	3202	2
6901	51	7971	2
6902	25	2918	2
6903	68	7971	2
6904	61	7971	2
6905	75	9682	2
6906	75	9682	2
6907	50	7971	2
6908	63	1385	2
6909	35	7971	2
6910	69	9682	2
6911	72	9682	2
6912	101	7971	2
6913	37	9682	2
6914	64	1456	2
6915	49	2918	2
6916	101	7971	2
6917	148	7971	2
6918	112	7971	2
6919	53	9332	2
6920	107	1764	2
6921	30	5405	2
6922	61	1385	2
6923	109	9682	2
6924	103	1764	2
6925	164	7971	2
6926	94	9682	2
6927	53	9682	2
6928	47	9193	2
6929	90	9682	2
6930	50	1456	2
6931	72	1385	2
6932	33	9475	2
6933	83	7971	2
6934	25	3478	2
6935	34	1800	2
6936	33	0032	2
6937	86	9682	2
6938	66	9682	2
6939	45	9682	2
6940	47	6531	2
6941	54	9682	2
6942	68	1385	2
6943	83	7971	2
6944	90	9682	2
6945	103	9682	2
6946	97	9682	2
6947	10	7971	2
6948	69	9332	2
6949	144	7971	2
6950	56	2918	2
6951	48	0592	2
6952	83	1764	2
6953	37	7971	2
6954	33	1456	2
6955	45	2918	2
6956	112	7971	2
6957	46	4541	2
6958	71	7971	2
6959	129	9682	2
6960	118	9682	2
6961	53	7971	2
6962	74	7971	2
6963	126	1764	2
6964	83	9682	2
6965	114	7971	2
6966	152	7971	2
6967	33	1456	2
6968	61	9682	2
6969	142	7971	2
6970	88	7971	2
6971	78	9682	2
6972	62	1764	2
6973	90	9682	2
6974	86	9682	2
6975	63	7971	2
6976	78	9682	2
6977	100	7971	2
6978	33	7971	2
6979	79	1764	2
6980	74	7971	2
6981	95	9682	2
6982	79	1764	2
6983	96	7971	2
6984	104	7971	2
6985	151	7971	2
6986	21	2918	2
6987	103	7971	2
6988	80	7971	2
6989	120	9682	2
6990	158	7971	2
6991	81	1385	2
6992	77	7971	2
6993	107	9682	2
6994	129	7971	2
6995	95	7971	2
6996	152	7971	2
6997	117	9682	2
6998	17	7971	2
6999	73	1385	2
7000	78	9682	2
7001	52	1385	2
7002	113	7971	2
7003	54	1764	2
7004	76	7971	2
7005	98	7971	2
7006	51	5304	2
7007	45	7971	2
7008	87	1764	2
7009	106	7971	2
7010	84	7971	2
7011	56	7971	2
7012	22	3478	2
7013	109	7971	2
7014	107	7971	2
7015	115	7971	2
7016	83	9682	2
7017	162	7971	2
7018	95	7971	2
7019	116	7971	2
7020	44	1764	2
7021	89	1764	2
7022	38	7296	2
7023	76	7971	2
7024	39	9682	2
7025	49	3475	2
7026	27	7971	2
7027	99	7971	2
7028	51	7971	2
7029	43	9682	2
7030	84	1764	2
7031	92	7971	2
7032	92	9682	2
7033	155	7971	2
7034	101	7971	2
7035	47	5304	2
7036	125	9682	2
7037	33	3478	2
7038	20	3478	2
7039	103	7971	2
7040	86	9682	2
7041	102	7971	2
7042	18	6008	2
7043	70	9682	2
7044	62	1385	2
7045	35	1800	2
7046	11	7971	2
7047	130	9682	2
7048	63	1764	2
7049	105	7971	2
7050	118	9682	2
7051	107	7971	2
7052	90	1764	2
7053	102	7971	2
7054	12	7971	2
7055	54	1764	2
7056	66	1456	2
7057	51	9682	2
7058	53	1764	2
7059	107	7971	2
7060	80	7971	2
7061	90	9682	2
7062	37	9682	2
7063	42	9682	2
7064	71	7971	2
7065	95	7971	2
7066	63	9682	2
7067	30	7971	2
7068	85	9682	2
7069	63	9682	2
7070	96	7971	2
7071	65	1456	2
7072	101	7971	2
7073	50	1385	2
7074	112	1764	2
7075	43	7305	2
7076	98	9682	2
7077	36	1800	2
7078	52	9682	2
7079	64	9682	2
7080	171	7971	2
7081	96	7971	2
7082	170	7971	2
7083	50	9682	2
7084	107	7971	2
7085	82	1764	2
7086	67	7971	2
7087	117	7971	2
7088	75	9682	2
7089	128	7971	2
7090	41	7490	2
7091	145	7971	2
7092	63	9682	2
7093	73	7971	2
7094	95	7971	2
7095	52	1764	2
7096	100	7971	2
7097	43	7971	2
7098	81	9682	2
7099	117	1764	2
7100	97	7971	2
7101	83	1764	2
7102	113	7971	2
7103	67	7971	2
7104	46	4354	2
7105	93	9682	2
7106	79	7971	2
7107	56	1456	2
7108	106	7971	2
7109	67	9682	2
7110	106	9682	2
7111	63	2918	2
7112	123	1764	2
7113	67	9682	2
7114	101	1764	2
7115	123	9682	2
7116	103	7971	2
7117	92	7971	2
7118	61	1385	2
7119	49	9682	2
7120	79	7971	2
7121	60	1764	2
7122	73	7971	2
7123	46	3544	2
7124	103	7971	2
7125	101	7971	2
7126	80	1764	2
7127	61	9332	2
7128	76	1385	2
7129	8	7971	2
7130	80	7971	2
7131	106	7971	2
7132	89	9682	2
7133	72	1385	2
7134	56	1764	2
7135	107	7971	2
7136	160	7971	2
7137	98	1764	2
7138	86	7971	2
7139	138	7971	2
7140	81	9682	2
7141	67	7971	2
7142	84	7971	2
7143	81	1764	2
7144	78	1385	2
7145	36	9682	2
7146	60	7971	2
7147	126	9682	2
7148	58	1456	2
7149	104	1764	2
7150	127	7971	2
7151	58	7971	2
7152	58	1764	2
7153	163	7971	2
7154	101	1764	2
7155	98	9682	2
7156	49	3544	2
7157	41	9682	2
7158	88	7971	2
7159	78	9682	2
7160	88	7971	2
7161	25	9932	2
7162	92	1764	2
7163	43	8391	2
7164	72	7971	2
7165	92	9682	2
7166	86	2918	2
7167	98	2918	2
7168	22	7971	2
7169	70	7971	2
7170	106	7971	2
7171	115	7971	2
7172	86	9682	2
7173	55	7971	2
7174	82	7971	2
7175	86	7971	2
7176	51	9682	2
7177	92	7971	2
7178	69	1385	2
7179	136	7971	2
7180	74	9682	2
7181	145	7971	2
7182	94	7971	2
7183	101	7971	2
7184	111	7971	2
7185	106	9682	2
7186	107	7971	2
7187	76	9682	2
7188	82	7971	2
7189	58	7971	2
7190	57	7971	2
7191	92	7971	2
7192	42	7971	2
7193	127	7971	2
7194	62	9682	2
7195	48	7900	2
7196	24	8567	2
7197	74	9682	2
7198	34	2918	2
7199	156	7971	2
7200	41	8848	2
7201	44	9332	2
7202	99	7971	2
7203	33	7971	2
7204	73	7971	2
7205	35	1800	2
7206	29	7971	2
7207	99	7971	2
7208	85	1764	2
7209	35	3478	2
7210	108	9682	2
7211	65	1764	2
7212	87	1764	2
7213	103	9682	2
7214	78	9682	2
7215	92	9682	2
7216	57	9332	2
7217	144	7971	2
7218	101	9682	2
7219	84	9682	2
7220	46	7971	2
7221	56	7971	2
7222	75	7971	2
7223	103	7971	2
7224	52	9682	2
7225	83	7971	2
7226	87	1764	2
7227	73	9682	2
7228	43	9193	2
7229	92	7971	2
7230	127	7971	2
7231	62	9682	2
7232	52	5304	2
7233	23	7971	2
7234	41	9267	2
7235	166	7971	2
7236	73	1764	2
7237	109	7971	2
7238	58	1456	2
7239	45	2207	2
7240	95	7971	2
7241	104	9682	2
7242	72	7971	2
7243	95	7971	2
7244	102	1764	2
7245	21	7971	2
7246	50	3544	2
7247	117	7971	2
7248	67	2918	2
7249	58	9332	2
7250	111	7971	2
7251	99	9682	2
7252	97	7971	2
7253	96	7971	2
7254	94	7971	2
7255	115	9682	2
7256	64	1456	2
7257	77	7971	2
7258	71	9682	2
7259	148	7971	2
7260	15	8315	2
7261	152	7971	2
7262	69	1385	2
7263	145	7971	2
7264	103	9682	2
7265	41	9650	2
7266	70	7971	2
7267	146	7971	2
7268	100	7971	2
7269	32	9512	2
7270	83	9682	2
7271	48	3441	2
7272	93	9682	2
7273	58	9682	2
7274	85	7971	2
7275	98	7971	2
7276	94	7971	2
7277	95	9682	2
7278	76	7971	2
7279	99	7971	2
7280	49	1385	2
7281	102	7971	2
7282	36	1456	2
7283	69	1385	2
7284	71	9682	2
7285	88	9682	2
7286	58	9332	2
7287	92	9682	2
7288	34	9682	2
7289	67	9332	2
7290	42	2881	2
7291	42	7971	2
7292	44	5551	2
7293	111	1764	2
7294	145	7971	2
7295	90	2918	2
7296	30	0032	2
7297	51	3475	2
7298	109	7971	2
7299	107	7971	2
7300	71	7971	2
7301	28	9719	2
7302	162	7971	2
7303	95	7971	2
7304	116	7971	2
7305	43	0143	2
7306	89	1764	2
7307	38	7296	2
7308	76	7971	2
7309	39	9682	2
7310	49	3475	2
7311	34	2918	2
7312	99	7971	2
7313	51	7971	2
7314	43	9682	2
7315	166	7971	2
7316	33	7971	2
7317	97	9682	2
7318	155	7971	2
7319	101	7971	2
7320	47	5304	2
7321	17	7971	2
7322	33	3478	2
7323	20	3478	2
7324	103	7971	2
7325	86	9682	2
7326	102	7971	2
7327	18	6008	2
7328	70	9682	2
7329	62	1385	2
7330	35	1800	2
7331	11	7971	2
7332	107	7971	2
7333	63	1764	2
7334	105	7971	2
7335	153	7971	2
7336	146	7971	2
7337	94	1764	2
7338	156	7971	2
7339	12	7971	2
7340	54	1764	2
7341	97	7971	2
7342	51	9682	2
7343	53	1764	2
7344	57	1456	2
7345	80	7971	2
7346	90	9682	2
7347	79	1385	2
7348	42	9682	2
7349	71	7971	2
7350	95	7971	2
7351	63	9682	2
7352	23	8315	2
7353	85	9682	2
7354	63	9682	2
7355	96	7971	2
7356	71	1764	2
7357	78	7971	2
7358	57	1385	2
7359	112	1764	2
7360	44	0143	2
7361	98	9682	2
7362	27	3478	2
7363	52	9682	2
7364	64	9682	2
7365	171	7971	2
7366	96	7971	2
7367	170	7971	2
7368	50	9682	2
7369	107	7971	2
7370	82	1764	2
7371	67	7971	2
7372	38	7971	2
7373	154	7971	2
7374	128	7971	2
7375	42	2426	2
7376	145	7971	2
7377	39	7971	2
7378	30	1044	2
7379	95	7971	2
7380	52	1764	2
7381	100	7971	2
7382	43	7971	2
7383	81	9682	2
7384	117	1764	2
7385	130	1764	2
7386	83	1764	2
7387	113	7971	2
7388	27	7971	2
7389	46	4354	2
7390	93	9682	2
7391	169	7971	2
7392	46	3557	2
7393	63	9332	2
7394	105	9682	2
7395	106	9682	2
7396	63	2918	2
7397	77	7971	2
7398	83	9682	2
7399	101	1764	2
7400	123	9682	2
7401	103	7971	2
7402	92	7971	2
7403	61	1385	2
7404	49	9682	2
7405	79	7971	2
7406	60	1764	2
7407	73	7971	2
7408	46	3544	2
7409	103	7971	2
7410	101	7971	2
7411	80	1764	2
7412	61	9332	2
7413	79	1764	2
7414	72	7971	2
7415	80	7971	2
7416	106	7971	2
7417	89	9682	2
7418	103	9682	2
7419	56	1764	2
7420	107	7971	2
7421	160	7971	2
7422	98	1764	2
7423	86	7971	2
7424	138	7971	2
7425	81	9682	2
7426	67	7971	2
7427	84	7971	2
7428	81	1764	2
7429	121	7971	2
7430	36	9682	2
7431	60	7971	2
7432	126	9682	2
7433	123	7971	2
7434	116	7971	2
7435	127	7971	2
7436	58	7971	2
7437	58	1764	2
7438	142	7971	2
7439	30	2918	2
7440	98	9682	2
7441	66	7971	2
7442	41	9682	2
7443	88	7971	2
7444	131	7971	2
7445	88	7971	2
7446	25	9932	2
7447	109	7971	2
7448	44	3544	2
7449	56	7900	2
7450	92	9682	2
7451	86	2918	2
7452	98	2918	2
7453	116	7971	2
7454	81	9682	2
7455	67	7971	2
7456	115	7971	2
7457	86	9682	2
7458	55	7971	2
7459	57	7971	2
7460	86	7971	2
7461	51	9682	2
7462	92	7971	2
7463	69	1385	2
7464	136	7971	2
7465	74	9682	2
7466	145	7971	2
7467	94	7971	2
7468	101	7971	2
7469	103	9682	2
7470	82	7971	2
7471	107	7971	2
7472	76	9682	2
7473	82	7971	2
7474	48	7971	2
7475	116	9682	2
7476	92	7971	2
7477	42	7971	2
7478	127	7971	2
7479	62	9682	2
7480	48	7900	2
7481	23	2315	2
7482	74	9682	2
7483	34	2918	2
7484	156	7971	2
7485	88	1764	2
7486	43	2377	2
7487	99	7971	2
7488	111	9682	2
7489	73	7971	2
7490	41	2426	2
7491	45	4354	2
7492	99	7971	2
7493	85	1764	2
7494	69	7971	2
7495	113	7971	2
7496	65	1764	2
7497	25	2315	2
7498	103	9682	2
7499	78	9682	2
7500	92	9682	2
7501	57	9332	2
7502	144	7971	2
7503	101	9682	2
7504	84	9682	2
7505	46	7971	2
7506	56	7971	2
7507	75	7971	2
7508	103	7971	2
7509	52	9682	2
7510	64	9682	2
7511	114	7971	2
7512	73	9682	2
7513	44	3441	2
7514	92	7971	2
7515	62	9682	2
7516	97	7971	2
7517	52	5304	2
7518	23	7971	2
7519	42	4354	2
7520	166	7971	2
7521	73	1764	2
7522	109	7971	2
7523	58	1456	2
7524	45	2207	2
7525	95	7971	2
7526	146	7971	2
7527	72	7971	2
7528	95	7971	2
7529	102	1764	2
7530	57	9682	2
7531	19	8315	2
7532	75	9682	2
7533	67	2918	2
7534	58	9332	2
7535	132	9682	2
7536	105	9682	2
7537	97	7971	2
7538	74	7971	2
7539	94	7971	2
7540	115	9682	2
7541	70	1764	2
7542	77	7971	2
7543	71	9682	2
7544	142	7971	2
7545	14	3105	2
7546	89	9682	2
7547	77	1764	2
7548	145	7971	2
7549	103	9682	2
7550	113	9682	2
7551	94	1764	2
7552	51	1764	2
7553	100	7971	2
7554	32	9512	2
7555	83	9682	2
7556	101	7971	2
7557	93	9682	2
7558	58	9682	2
7559	85	7971	2
7560	98	7971	2
7561	94	7971	2
7562	95	9682	2
7563	76	7971	2
7564	99	7971	2
7565	49	1385	2
7566	102	7971	2
7567	48	2918	2
7568	69	1385	2
7569	71	9682	2
7570	88	9682	2
7571	49	1764	2
7572	87	9682	2
7573	34	9682	2
7574	67	9332	2
7575	41	3475	2
7576	42	7971	2
7577	44	5551	2
7578	111	1764	2
7579	96	7971	2
7580	116	1764	2
7581	151	7971	2
7582	50	9682	2
7583	104	1764	2
7584	124	9682	2
7585	121	1764	2
7586	107	7971	2
7587	23	7971	2
7588	147	7971	2
7589	80	9682	2
7590	60	1764	2
7591	103	1764	2
7592	48	2207	2
7593	88	9682	2
7594	119	9682	2
7595	72	7971	2
7596	118	7971	2
7597	87	7971	2
7598	54	2918	2
7599	80	7971	2
7600	96	7971	2
7601	116	1764	2
7602	160	7971	2
7603	60	7971	2
7604	109	7971	2
7605	111	7971	2
7606	125	7971	2
7607	123	7971	2
7608	61	1456	2
7609	101	7971	2
7610	51	9682	2
7611	160	7971	2
7612	151	7971	2
7613	129	1764	2
7614	96	7971	2
7615	145	7971	2
7616	52	9332	2
7617	37	9512	2
7618	29	7971	2
7619	109	7971	2
7620	37	3478	2
7621	129	7971	2
7622	51	0592	2
7623	88	9682	2
7624	92	1764	2
7625	35	7971	2
7626	82	1764	2
7627	60	9332	2
7628	118	7971	2
7629	52	9682	2
7630	70	7971	2
7631	131	7971	2
7632	45	9201	2
7633	64	9682	2
7634	46	7971	2
7635	70	2918	2
7636	68	1385	2
7637	138	7971	2
7638	112	7971	2
7639	60	1456	2
7640	82	7971	2
7641	101	9682	2
7642	26	9719	2
7643	81	9682	2
7644	44	1385	2
7645	103	9682	2
7646	89	7971	2
7647	157	7971	2
7648	66	2918	2
7649	41	2918	2
7650	51	9344	2
7651	66	7971	2
7652	114	9682	2
7653	114	9682	2
7654	55	7971	2
7655	105	9682	2
7656	65	1764	2
7657	96	1764	2
7658	61	9682	2
7659	55	3475	2
7660	55	7971	2
7661	47	1456	2
7662	45	3097	2
7663	45	4354	2
7664	109	9682	2
7665	34	7971	2
7666	52	5304	2
7667	113	7971	2
7668	132	9682	2
7669	50	7900	2
7670	55	1764	2
7671	86	9682	2
7672	116	9682	2
7673	108	1764	2
7674	89	7971	2
7675	92	9682	2
7676	155	7971	2
7677	68	9682	2
7678	72	7971	2
7679	26	7971	2
7680	46	7971	2
7681	95	2918	2
7682	34	7971	2
7683	55	7971	2
7684	74	7971	2
7685	71	1385	2
7686	97	7971	2
7687	168	7971	2
7688	78	7971	2
7689	99	7971	2
7690	46	3475	2
7691	78	7971	2
7692	103	7971	2
7693	13	7971	2
7694	64	9682	2
7695	84	7971	2
7696	155	7971	2
7697	88	7971	2
7698	68	1764	2
7699	80	1764	2
7700	55	1456	2
7701	48	1456	2
7702	85	1764	2
7703	41	5055	2
7704	81	2918	2
7705	83	1764	2
7706	64	9682	2
7707	30	1456	2
7708	80	9682	2
7709	76	7971	2
7710	104	9682	2
7711	62	1456	2
7712	105	7971	2
7713	73	7971	2
7714	44	9682	2
7715	75	9682	2
7716	75	1456	2
7717	70	1385	2
7718	100	7971	2
7719	99	7971	2
7720	117	9682	2
7721	92	9682	2
7722	91	7971	2
7723	50	1764	2
7724	51	7971	2
7725	66	9682	2
7726	84	1385	2
7727	104	1764	2
7728	101	7971	2
7729	161	7971	2
7730	121	7971	2
7731	103	2918	2
7732	54	9682	2
7733	92	9682	2
7734	65	9682	2
7735	97	7971	2
7736	105	7971	2
7737	105	9682	2
7738	90	7971	2
7739	48	2918	2
7740	51	7971	2
7741	148	7971	2
7742	161	7971	2
7743	68	7971	2
7744	121	7971	2
7745	56	1456	2
7746	46	0592	2
7747	50	7971	2
7748	48	1385	2
7749	62	2918	2
7750	50	1456	2
7751	100	7971	2
7752	59	7971	2
7753	148	7971	2
7754	70	7971	2
7755	121	7971	2
7756	35	9475	2
7757	99	7971	2
7758	45	9193	2
7759	29	7971	2
7760	107	9682	2
7761	76	7971	2
7762	122	1764	2
7763	43	5795	2
7764	71	1385	2
7765	69	1456	2
7766	92	9682	2
7767	158	7971	2
7768	26	9620	2
7769	81	9682	2
7770	60	2207	2
7771	47	2918	2
7772	47	2918	2
7773	174	7971	2
7774	66	9682	2
7775	44	2918	2
7776	33	6921	2
7777	86	9682	2
7778	50	9682	2
7779	102	7971	2
7780	131	7971	2
7781	56	2207	2
7782	49	9682	2
7783	46	9682	2
7784	50	7971	2
7785	92	9682	2
7786	100	1764	2
7787	50	5408	2
7788	153	7971	2
7789	76	9682	2
7790	101	9682	2
7791	160	7971	2
7792	90	1764	2
7793	87	7971	2
7794	66	7971	2
7795	88	9682	2
7796	120	7971	2
7797	46	1456	2
7798	138	7971	2
7799	122	9682	2
7800	106	1764	2
7801	53	3475	2
7802	90	7971	2
7803	127	7971	2
7804	72	7971	2
7805	67	9682	2
7806	66	1385	2
7807	69	7971	2
7808	163	7971	2
7809	46	1456	2
7810	59	2918	2
7811	102	7971	2
7812	53	3544	2
7813	82	9682	2
7814	92	2918	2
7815	69	7971	2
7816	63	1456	2
7817	113	7971	2
7818	54	9332	2
7819	48	9682	2
7820	85	7971	2
7821	60	1456	2
7822	80	9682	2
7823	91	7971	2
7824	90	9682	2
7825	125	7971	2
7826	153	7971	2
7827	150	7971	2
7828	98	7971	2
7829	86	1764	2
7830	92	7971	2
7831	76	1764	2
7832	149	7971	2
7833	123	9682	2
7834	54	1385	2
7835	69	9682	2
7836	60	1385	2
7837	78	7971	2
7838	69	7971	2
7839	62	7971	2
7840	110	7971	2
7841	121	9682	2
7842	63	2207	2
7843	73	1385	2
7844	45	9682	2
7845	120	1764	2
7846	47	1385	2
7847	83	7971	2
7848	48	9682	2
7849	100	1764	2
7850	34	2212	2
7851	110	7971	2
7852	18	2918	2
7853	76	9682	2
7854	113	7971	2
7855	51	1456	2
7856	84	7971	2
7857	46	2918	2
7858	34	1456	2
7859	75	7971	2
7860	78	7971	2
7861	77	7971	2
7862	163	7971	2
7863	44	9682	2
7864	103	7971	2
7865	13	7971	2
7866	64	9682	2
7867	53	9682	2
7868	146	7971	2
7869	68	7971	2
7870	124	9682	2
7871	77	1385	2
7872	82	9682	2
7873	59	1764	2
7874	93	9682	2
7875	93	7971	2
7876	59	7971	2
7877	100	7971	2
7878	79	9682	2
7879	88	1764	2
7880	46	2207	2
7881	100	9682	2
7882	146	7971	2
7883	95	7971	2
7884	35	9682	2
7885	72	7971	2
7886	52	7971	2
7887	87	9682	2
7888	95	1764	2
7889	96	7971	2
7890	28	3478	2
7891	129	7971	2
7892	114	7971	2
7893	102	1764	2
7894	81	1764	2
7895	139	7971	2
7896	59	7971	2
7897	45	3544	2
7898	52	9682	2
7899	83	7971	2
7900	43	7486	2
7901	104	9682	2
7902	65	9682	2
7903	59	1456	2
7904	133	9682	2
7905	78	1764	2
7906	99	7971	2
7907	88	9682	2
7908	125	9682	2
7909	88	7971	2
7910	102	7971	2
7911	130	7971	2
7912	47	7971	2
7913	90	7971	2
7914	62	9682	2
7915	87	9682	2
7916	56	7971	2
7917	85	7971	2
7918	81	9682	2
7919	118	9682	2
7920	55	9682	2
7921	57	1456	2
7922	100	7971	2
7923	82	9682	2
7924	50	9682	2
7925	67	7971	2
7926	67	1385	2
7927	49	9682	2
7928	77	1764	2
7929	74	1385	2
7930	85	7971	2
7931	147	7971	2
7932	47	2207	2
7933	103	1764	2
7934	79	1764	2
7935	86	7971	2
7936	86	7971	2
7937	54	9682	2
7938	55	9682	2
7939	23	7967	2
7940	66	7971	2
7941	86	7971	2
7942	53	9682	2
7943	68	1456	2
7944	133	7971	2
7945	150	7971	2
7946	118	7971	2
7947	60	9332	2
7948	30	8078	2
7949	95	9682	2
7950	101	7971	2
7951	93	7971	2
7952	64	2207	2
7953	39	7971	2
7954	54	9682	2
7955	89	1764	2
7956	115	7971	2
7957	134	9682	2
7958	57	7971	2
7959	75	1385	2
7960	87	7971	2
7961	142	7971	2
7962	40	7971	2
7963	93	7971	2
7964	93	7971	2
7965	107	7971	2
7966	44	1456	2
7967	23	8312	2
7968	126	7971	2
7969	95	1764	2
7970	57	1764	2
7971	8	8362	2
7972	71	1385	2
7973	60	9682	2
7974	70	2918	2
7975	115	9682	2
7976	100	7971	2
7977	66	1385	2
7978	92	7971	2
7979	65	7971	2
7980	101	7971	2
